Age,Gender,Experience,Income,Family,CCAvg,Education,Mortgage,Home Ownership,Personal Loan,Securities Account,CD Account,Online,CreditCard
60,5,34,51.0,3,1.4,3,0,1,0,0,0,0.0,0
30,3,6,115.0,4,3.8,2,0,1,1,0,0,1.0,0
54,5,28,83.0,1,2.4,1,0,1,0,0,0,1.0,0
54,5,28,90.0,1,0.3,1,0,1,0,0,0,1.0,0
37,5,12,28.0,4,1.7,1,0,1,0,1,1,1.0,0
32,5,7,82.0,2,2.5,1,221,1,0,0,0,1.0,1
51,5,27,24.0,3,0.4,1,0,1,0,0,0,1.0,1
46,5,22,71.0,2,1.7,1,0,1,0,0,0,1.0,1
41,5,17,80.0,1,0.3,1,0,1,0,0,0,0.0,0
62,5,36,109.0,4,1.7,3,0,1,0,0,0,1.0,0
54,5,28,140.0,1,2.9,1,0,1,0,0,0,1.0,0
52,5,27,39.0,4,0.2,2,0,1,0,1,0,1.0,0
51,5,25,39.0,1,1.2,2,98,1,0,0,0,1.0,0
24,5,-2,50.0,3,2.4,2,0,1,0,1,0,0.0,0
61,5,35,31.0,2,0.3,1,0,1,0,0,0,1.0,0
55,5,25,35.0,3,1.0,3,144,1,0,0,0,1.0,1
37,5,11,44.0,4,0.2,1,0,1,0,0,0,0.0,1
64,5,38,35.0,1,0.5,3,0,1,0,0,0,1.0,0
34,5,8,20.0,2,0.3,1,106,1,0,0,0,1.0,1
31,5,7,10.0,4,0.7,2,0,1,0,0,0,1.0,0
42,5,18,83.0,4,2.0,3,0,1,0,0,0,1.0,0
47,5,22,203.0,2,8.8,1,0,1,0,0,0,1.0,0
29,5,5,84.0,3,0.8,1,0,1,0,0,0,0.0,0
34,5,8,41.0,4,0.8,1,0,1,0,0,0,0.0,0
36,5,11,164.0,2,7.8,1,0,1,0,0,0,1.0,1
34,5,10,152.0,2,6.5,1,0,1,0,0,0,0.0,0
26,5,2,62.0,4,1.6,1,0,1,0,1,0,0.0,0
48,5,24,12.0,4,1.0,1,89,1,0,0,0,0.0,0
47,5,23,28.0,4,0.6,1,0,1,0,0,0,1.0,0
39,5,13,52.0,1,2.0,1,0,1,0,0,0,0.0,1
62,5,37,19.0,3,1.3,2,97,1,0,0,0,1.0,0
34,5,9,35.0,3,1.3,1,0,1,0,0,0,0.0,0
43,5,19,28.0,4,0.3,1,96,1,0,0,0,1.0,0
55,5,30,70.0,3,2.0,2,0,1,0,0,0,1.0,1
65,5,40,140.0,1,0.9,1,0,1,0,0,0,0.0,0
26,5,0,102.0,4,2.3,3,0,1,0,0,0,0.0,0
57,5,27,50.0,4,2.0,3,0,1,0,0,0,1.0,0
32,5,7,61.0,3,2.3,1,205,1,0,0,0,1.0,1
35,2,9,188.0,2,3.7,2,259,0,1,0,0,1.0,0
49,5,25,44.0,4,0.9,2,194,0,0,0,0,1.0,0
23,5,-1,12.0,4,1.0,1,0,0,0,1,0,0.0,1
30,5,6,69.0,4,3.4,1,188,0,0,0,0,0.0,1
43,5,19,132.0,1,5.0,1,0,0,0,0,0,0.0,0
39,5,14,128.0,2,3.9,1,196,0,0,0,0,1.0,0
31,5,6,44.0,4,0.8,1,122,0,0,0,0,1.0,0
65,5,39,44.0,1,0.5,3,0,0,0,0,0,1.0,1
34,5,8,34.0,2,2.0,3,0,0,0,1,0,1.0,0
37,5,12,132.0,2,3.9,1,0,0,0,0,0,0.0,0
62,5,38,158.0,2,2.1,1,0,0,0,0,0,0.0,1
33,5,9,83.0,1,0.1,1,0,0,0,0,0,1.0,0
48,5,22,28.0,1,1.4,3,75,0,0,0,0,1.0,0
33,2,9,131.0,3,2.2,3,0,0,1,1,0,0.0,0
45,5,19,31.0,3,0.5,2,0,3,0,0,0,1.0,1
44,5,19,40.0,4,0.0,2,0,3,0,0,0,1.0,0
37,5,11,71.0,2,1.8,1,127,3,0,1,0,0.0,0
31,5,5,42.0,2,2.0,3,0,3,0,0,0,1.0,0
56,5,31,35.0,3,0.1,2,114,3,0,0,0,0.0,0
30,5,4,81.0,2,0.2,1,0,3,0,0,0,1.0,0
61,5,35,91.0,2,2.0,1,0,3,0,0,0,1.0,0
32,2,7,129.0,4,5.2,2,0,0,1,0,0,0.0,1
51,5,27,75.0,1,2.7,1,0,0,0,0,0,0.0,0
26,5,1,54.0,4,0.6,2,230,0,0,0,0,0.0,0
31,5,5,43.0,1,1.5,1,0,0,0,0,0,0.0,0
43,5,18,94.0,4,1.1,2,0,0,0,0,0,0.0,0
57,5,32,84.0,4,1.3,3,0,0,0,0,0,0.0,1
42,5,18,34.0,1,2.0,2,0,0,0,1,0,0.0,0
48,5,23,15.0,4,0.8,1,0,0,0,0,0,1.0,0
46,5,21,99.0,2,3.8,3,194,0,0,0,0,1.0,0
33,5,7,15.0,1,0.4,2,82,0,0,1,1,1.0,1
45,5,21,83.0,4,2.0,3,0,0,0,0,0,1.0,0
31,5,6,83.0,4,1.8,3,0,0,0,0,0,1.0,0
42,5,18,143.0,1,1.7,1,0,0,0,1,0,1.0,0
56,5,30,81.0,4,2.6,3,0,0,0,0,0,1.0,0
63,5,39,39.0,1,1.9,2,0,0,0,0,0,0.0,0
42,3,18,158.0,2,0.4,2,277,0,1,0,0,0.0,1
50,5,24,62.0,1,1.4,3,0,0,0,0,0,0.0,0
31,5,6,64.0,2,0.1,1,0,0,0,0,0,1.0,1
65,5,40,29.0,1,1.5,2,0,0,0,0,0,0.0,0
60,5,34,64.0,3,2.5,1,0,0,0,0,0,1.0,0
34,5,10,21.0,4,0.7,2,0,0,0,0,0,1.0,0
62,2,32,142.0,2,2.8,3,0,2,1,0,0,0.0,1
56,5,30,64.0,3,2.5,1,0,3,0,0,0,0.0,0
51,5,25,40.0,4,1.8,1,0,3,0,1,0,0.0,1
44,5,19,61.0,3,2.7,2,0,3,0,0,0,0.0,0
41,5,16,44.0,1,0.3,3,0,3,0,0,0,0.0,0
43,5,16,78.0,3,2.66666666666667,2,161,3,0,0,0,1.0,1
25,5,0,25.0,2,0.9,3,0,3,0,0,0,0.0,0
40,5,16,125.0,2,1.9,1,0,3,0,0,0,0.0,1
53,5,29,63.0,2,1.0,3,0,3,0,0,0,1.0,0
54,5,30,54.0,1,1.6,3,185,3,0,0,0,1.0,0
36,5,12,92.0,2,0.0,1,184,3,0,0,0,0.0,0
26,5,2,119.0,2,0.6,1,381,3,0,0,0,1.0,1
35,5,11,40.0,1,2.4,2,0,3,0,0,0,1.0,0
29,5,4,41.0,1,1.0,1,0,3,0,0,0,0.0,0
35,5,11,81.0,2,0.0,1,0,3,0,0,0,1.0,1
28,5,4,101.0,3,2.5,1,270,3,0,0,0,0.0,0
48,5,24,25.0,4,0.5,2,0,3,0,0,0,0.0,0
46,5,20,55.0,1,1.5,2,0,3,0,1,0,0.0,0
31,5,7,43.0,1,2.1,3,166,3,0,0,0,0.0,1
40,5,16,98.0,2,1.8,2,98,3,0,0,0,1.0,0
27,5,1,112.0,4,2.3,3,402,3,0,0,0,1.0,1
32,5,2,69.0,4,4.0,3,102,3,0,0,0,1.0,0
67,5,43,79.0,4,1.7,2,215,3,0,0,1,1.0,1
24,5,-2,118.0,2,7.2,1,0,3,0,1,0,1.0,0
45,5,18,81.0,3,2.66666666666667,2,251,3,0,0,0,1.0,1
26,5,0,19.0,1,0.1,2,121,3,0,0,0,1.0,0
65,5,40,63.0,3,0.5,2,0,3,0,0,0,1.0,0
59,5,33,102.0,2,1.4,1,0,3,0,0,0,1.0,0
30,5,5,40.0,4,1.7,2,0,3,0,0,0,1.0,0
32,5,6,44.0,1,0.3,1,81,3,0,0,0,1.0,1
36,5,12,59.0,3,2.0,1,216,3,0,0,0,0.0,0
48,5,24,224.0,2,6.66666666666667,1,0,3,0,0,1,1.0,1
56,5,31,64.0,2,2.3,3,0,3,0,0,0,0.0,0
44,5,20,129.0,2,3.3,1,0,3,0,0,0,1.0,0
60,5,34,43.0,1,1.4,1,0,3,0,0,0,1.0,1
51,5,27,12.0,3,0.4,1,0,3,0,1,1,1.0,1
34,5,10,53.0,3,2.6,2,0,3,0,0,0,1.0,0
45,5,21,39.0,2,2.1,3,0,3,0,0,0,0.0,1
47,5,23,65.0,1,0.0,1,0,3,0,0,0,0.0,0
29,5,5,18.0,1,0.4,3,94,3,0,0,0,1.0,1
52,5,28,55.0,1,1.6,3,0,3,0,0,0,0.0,0
61,5,35,60.0,1,2.5,3,0,3,0,0,0,1.0,0
40,5,14,42.0,2,0.3,1,187,3,0,0,0,1.0,0
24,5,0,44.0,3,0.1,2,0,3,0,0,0,0.0,0
33,5,7,111.0,2,1.3,1,0,3,0,0,0,1.0,0
33,5,8,62.0,1,1.0,1,0,3,0,0,0,1.0,0
52,5,26,44.0,2,0.8,3,148,3,0,0,0,0.0,1
40,5,14,69.0,1,1.5,3,0,3,0,0,0,0.0,0
45,5,20,62.0,3,0.8,3,172,3,0,0,0,1.0,0
27,5,3,35.0,1,1.8,2,0,3,0,0,0,0.0,0
38,5,13,91.0,1,2.8,1,0,3,0,0,0,1.0,1
50,5,26,12.0,1,0.2,1,96,3,0,0,0,0.0,0
41,5,15,89.0,3,0.1,1,292,3,0,0,0,1.0,0
60,5,34,65.0,4,1.7,2,0,3,0,1,0,1.0,0
64,3,34,179.0,2,4.5,3,400,2,1,0,0,0.0,0
34,5,8,82.0,2,1.5,3,0,3,0,1,1,1.0,1
30,5,6,48.0,1,1.2,1,0,3,0,0,0,1.0,0
31,5,4,20.0,4,1.5,2,0,3,0,0,0,1.0,0
41,5,15,91.0,1,2.8,3,330,3,0,1,0,1.0,0
61,5,37,122.0,2,6.0,1,0,3,0,0,0,1.0,0
42,5,18,22.0,1,1.4,3,0,3,0,0,0,1.0,0
48,5,23,43.0,2,1.3,1,0,3,0,0,0,1.0,0
59,5,34,38.0,4,1.7,1,0,3,0,0,0,0.0,1
57,5,33,61.0,3,2.66666666666667,1,0,3,0,0,0,1.0,0
37,5,13,33.0,4,0.4,2,0,3,0,0,0,0.0,0
53,5,27,145.0,1,2.9,1,345,3,0,0,0,0.0,0
53,5,27,170.0,1,1.0,1,0,3,0,0,0,1.0,0
26,5,2,55.0,3,0.7,2,0,3,0,0,0,1.0,0
39,5,14,40.0,1,2.5,3,0,3,0,0,0,1.0,0
35,5,11,68.0,2,0.0,1,126,3,0,0,0,0.0,1
59,5,33,53.0,3,2.5,1,0,3,0,0,0,1.0,0
43,5,18,63.0,3,0.8,3,0,3,0,1,0,0.0,0
39,5,15,123.0,2,2.2,1,92,3,0,0,0,0.0,1
49,5,24,13.0,2,0.0,1,0,3,0,0,0,1.0,0
47,5,23,12.0,4,0.2,1,102,3,0,0,0,0.0,1
41,5,17,53.0,2,2.5,1,102,3,0,0,0,1.0,0
57,5,33,79.0,1,2.7,2,294,3,0,0,0,1.0,1
42,5,17,89.0,1,0.1,2,170,3,0,0,0,1.0,0
61,2,36,188.0,1,9.3,2,0,2,1,0,0,0.0,0
56,5,26,62.0,3,1.4,3,0,3,0,0,0,1.0,0
29,3,3,123.0,3,5.6,3,428,2,1,0,0,1.0,0
25,5,-1,40.0,3,2.4,2,0,3,0,0,0,1.0,0
32,3,8,119.0,4,5.0,3,0,2,1,0,0,1.0,0
37,2,12,123.0,4,3.1,2,253,2,1,0,1,1.0,1
31,5,5,23.0,1,0.4,2,0,3,0,0,0,1.0,1
38,5,14,62.0,1,1.5,3,255,3,0,0,0,1.0,0
40,5,14,69.0,3,2.1,1,106,3,0,0,0,1.0,0
61,5,36,124.0,2,3.9,1,0,3,0,1,0,0.0,1
50,5,26,52.0,4,0.1,3,0,3,0,0,0,0.0,0
32,5,7,134.0,2,3.1,1,0,3,0,0,0,0.0,0
62,5,36,58.0,1,0.8,2,0,3,0,0,0,0.0,0
62,5,37,45.0,3,0.5,2,200,3,0,0,0,1.0,1
40,5,15,75.0,4,1.1,2,0,3,0,0,0,1.0,0
59,5,34,23.0,4,0.4,2,78,3,0,0,0,0.0,0
43,2,19,123.0,3,1.3,1,0,2,1,0,0,1.0,0
62,5,37,48.0,3,2.2,1,0,3,0,0,0,0.0,0
48,5,22,145.0,1,0.3,1,140,3,0,0,0,1.0,0
29,5,5,31.0,1,1.0,3,0,3,0,0,0,0.0,0
58,5,32,38.0,3,2.2,3,0,3,0,0,0,1.0,0
43,5,18,78.0,4,1.9,3,0,3,0,0,0,0.0,0
39,5,15,94.0,2,1.9,1,0,3,0,0,0,1.0,0
33,5,7,84.0,1,2.9,3,0,3,0,0,0,1.0,0
40,5,15,22.0,1,0.6,3,0,3,0,0,0,1.0,0
28,5,3,78.0,4,0.2,1,0,3,0,0,0,1.0,1
38,5,11,75.0,3,2.33333333333333,2,0,3,0,0,0,1.0,0
65,5,40,71.0,3,2.2,1,0,3,0,0,0,0.0,1
35,5,11,24.0,1,0.5,3,0,3,0,0,0,1.0,1
29,5,5,112.0,2,4.33333333333333,1,0,3,0,0,0,1.0,1
61,5,35,53.0,1,2.8,2,167,3,0,0,0,1.0,0
46,5,21,41.0,1,0.5,3,0,3,0,0,0,0.0,0
50,5,23,25.0,1,0.5,2,0,3,0,0,0,1.0,0
60,5,33,42.0,4,2.5,2,194,3,0,0,0,1.0,0
54,5,27,51.0,3,1.0,2,113,3,0,1,1,1.0,1
43,5,18,19.0,2,0.3,2,0,3,0,0,0,1.0,0
38,5,14,90.0,2,0.0,1,258,3,0,1,1,1.0,1
46,5,22,89.0,4,1.4,2,0,3,0,0,0,1.0,0
64,5,39,22.0,3,0.5,1,0,3,0,1,1,1.0,1
24,5,0,119.0,1,1.5,1,0,3,0,0,0,1.0,0
39,2,13,93.0,4,3.6,3,0,2,1,0,0,1.0,0
34,5,8,18.0,4,0.3,1,0,3,0,0,0,0.0,0
65,5,40,32.0,1,1.1,3,120,3,0,0,0,1.0,0
38,2,14,182.0,3,2.6,3,0,0,1,0,1,1.0,1
62,5,36,19.0,2,0.2,3,0,3,0,0,0,1.0,1
59,2,35,85.0,1,3.4,3,0,0,1,0,1,0.0,1
49,5,25,90.0,4,1.4,2,0,3,0,1,0,1.0,0
57,5,32,59.0,2,3.7,1,134,3,0,0,0,1.0,0
64,5,38,84.0,1,2.0,1,0,3,0,0,0,0.0,0
47,2,22,95.0,2,3.9,2,0,0,1,0,0,0.0,0
30,5,6,13.0,3,0.9,3,0,3,0,0,0,1.0,0
42,5,18,88.0,4,0.8,1,0,3,0,0,0,1.0,1
53,5,28,34.0,2,0.6,3,0,3,0,0,0,1.0,1
50,5,24,11.0,4,0.6,3,0,3,0,0,0,0.0,1
62,5,38,80.0,4,1.7,2,0,3,0,0,0,0.0,0
34,5,10,41.0,1,1.33333333333333,1,0,3,0,0,0,0.0,1
47,5,21,90.0,2,0.8,3,0,3,0,0,0,0.0,0
61,5,35,81.0,4,1.9,2,0,3,0,0,0,0.0,0
59,5,34,60.0,2,2.8,1,0,3,0,0,0,1.0,0
47,5,21,39.0,3,0.6,2,0,3,0,0,0,1.0,1
65,5,39,22.0,3,0.7,2,0,3,0,0,0,0.0,0
56,5,32,32.0,2,0.8,1,79,3,0,1,0,1.0,0
56,5,32,28.0,1,1.2,3,0,3,0,0,0,1.0,0
31,5,7,35.0,2,1.0,2,0,3,0,0,0,0.0,1
61,2,31,154.0,3,7.5,3,351,0,1,0,1,1.0,1
42,5,18,189.0,2,7.6,1,0,3,0,0,0,1.0,0
44,5,19,40.0,4,1.9,3,84,3,0,0,0,0.0,0
47,5,21,88.0,2,1.7,2,0,3,0,0,0,1.0,0
30,5,6,124.0,2,0.6,1,0,3,0,0,0,1.0,0
62,5,38,23.0,2,0.3,3,0,3,0,0,0,0.0,0
56,5,32,23.0,4,0.7,1,0,3,0,0,0,1.0,1
25,5,-1,139.0,2,2.0,1,0,3,0,0,0,0.0,1
26,5,0,42.0,4,1.3,3,153,3,0,0,0,1.0,0
59,5,35,161.0,1,2.9,1,160,3,0,0,0,0.0,1
62,5,36,28.0,3,0.7,2,0,3,0,0,0,1.0,0
58,3,32,191.0,4,5.2,3,194,0,1,0,0,0.0,1
40,5,14,42.0,2,0.3,1,106,3,0,0,0,0.0,1
35,5,5,81.0,4,4.0,3,0,3,0,0,0,1.0,0
41,5,15,82.0,3,0.1,1,0,3,0,0,0,1.0,0
51,5,27,53.0,1,1.8,3,0,3,0,0,0,0.0,1
27,2,1,142.0,3,5.5,1,0,0,1,0,0,0.0,0
46,5,21,42.0,4,1.9,3,0,3,0,0,0,1.0,0
46,5,20,64.0,4,2.9,1,189,3,0,0,0,0.0,0
31,5,5,90.0,2,1.3,1,0,3,0,1,0,1.0,0
58,5,32,44.0,1,0.8,2,0,3,0,0,0,0.0,0
42,5,18,29.0,1,0.3,3,0,3,0,0,0,1.0,0
59,5,35,93.0,2,1.6,1,0,3,0,0,0,0.0,1
54,5,24,69.0,3,1.4,3,132,3,0,0,0,1.0,0
35,5,11,82.0,2,1.7,2,0,3,0,0,0,1.0,1
34,2,9,180.0,2,6.5,3,0,0,1,0,1,1.0,0
46,5,21,13.0,2,0.7,3,0,3,0,0,0,1.0,0
52,5,28,72.0,1,0.0,1,178,3,0,0,0,0.0,0
55,5,30,54.0,3,1.7,1,0,3,0,0,0,1.0,0
34,5,9,104.0,1,4.6,1,0,3,0,0,0,1.0,1
57,5,32,44.0,2,1.9,2,157,3,0,0,0,0.0,0
45,5,19,40.0,1,0.2,1,0,3,0,1,1,1.0,1
29,5,3,190.0,2,4.5,1,246,3,0,0,0,1.0,1
49,5,23,64.0,4,2.6,1,0,3,0,0,0,1.0,1
36,5,11,9.0,2,0.3,2,99,3,0,1,0,0.0,0
57,5,31,38.0,4,0.7,2,0,3,0,0,0,1.0,0
25,5,0,72.0,3,2.6,3,0,3,0,0,0,1.0,0
43,5,17,82.0,1,5.2,1,79,3,0,0,0,1.0,0
27,5,2,48.0,2,1.6,3,119,3,0,1,0,1.0,0
54,5,28,82.0,4,2.6,3,294,3,0,0,0,0.0,0
53,5,26,14.0,2,1.0,2,83,3,0,0,0,0.0,0
55,5,29,162.0,1,2.9,1,0,3,0,0,0,1.0,1
43,5,19,54.0,2,1.7,1,0,3,0,0,0,1.0,0
35,5,11,90.0,2,0.0,1,0,3,0,0,0,0.0,0
59,5,34,64.0,4,1.7,1,0,3,0,0,0,0.0,0
42,5,18,65.0,3,2.1,3,0,3,0,0,0,1.0,1
51,5,25,113.0,2,6.3,1,0,3,0,0,0,0.0,0
57,5,32,38.0,2,2.1,3,0,3,0,0,0,0.0,0
39,5,15,65.0,1,1.5,3,0,3,0,0,0,0.0,0
53,5,27,39.0,4,1.5,3,0,3,0,0,0,1.0,0
31,5,6,174.0,2,6.7,1,0,3,0,0,0,1.0,1
33,5,3,59.0,2,1.75,3,0,3,0,0,0,1.0,0
38,5,14,43.0,2,1.7,1,0,3,0,0,0,1.0,0
47,5,21,24.0,2,0.1,3,0,3,0,0,0,0.0,1
63,5,39,50.0,1,0.0,2,166,3,0,0,0,0.0,0
44,5,19,68.0,1,3.7,3,0,3,0,0,0,1.0,0
61,5,37,61.0,3,2.0,3,0,3,0,0,0,1.0,0
52,5,28,21.0,4,0.5,2,0,3,0,0,0,1.0,0
59,5,34,21.0,2,0.5,2,0,3,0,0,0,1.0,0
56,5,32,31.0,4,1.3,1,0,3,0,0,0,0.0,0
58,5,33,70.0,4,0.7,1,0,3,0,1,0,0.0,0
30,5,6,25.0,3,1.0,2,135,3,0,0,0,0.0,1
42,5,17,78.0,1,1.0,3,0,3,0,0,0,1.0,0
51,5,27,19.0,1,0.2,1,0,3,0,0,0,0.0,0
60,5,35,23.0,1,0.3,3,0,3,0,0,0,1.0,0
30,5,4,40.0,4,0.8,1,0,3,0,0,0,1.0,0
49,5,23,22.0,1,0.3,3,0,3,0,0,0,0.0,0
26,5,0,71.0,4,1.8,2,0,3,0,1,0,1.0,0
36,5,12,58.0,1,3.6,2,0,3,0,0,0,0.0,0
65,5,40,75.0,3,2.2,1,0,3,0,0,0,1.0,0
27,5,0,40.0,1,2.0,2,110,3,0,0,0,0.0,1
60,3,35,155.0,1,1.5,3,0,0,1,0,0,0.0,1
32,5,6,83.0,4,2.2,2,0,3,0,0,0,0.0,0
46,5,20,99.0,3,1.1,1,0,3,0,0,0,0.0,0
60,5,36,59.0,1,0.0,2,0,3,0,1,0,0.0,0
28,5,2,53.0,3,2.4,2,0,3,0,0,0,1.0,0
50,5,26,11.0,4,0.2,1,0,3,0,1,0,0.0,0
52,2,28,179.0,4,4.2,3,0,0,1,0,0,0.0,0
29,5,-1,71.0,2,1.75,3,0,3,0,0,0,0.0,0
30,5,4,85.0,4,2.1,3,0,3,0,0,0,1.0,0
42,5,18,49.0,3,2.1,3,0,3,0,1,0,1.0,0
32,5,6,122.0,2,1.3,1,0,3,0,0,0,1.0,1
40,5,15,171.0,2,3.3,1,0,3,0,0,0,1.0,0
49,2,24,138.0,2,2.2,2,0,0,1,0,0,1.0,0
53,5,23,8.0,4,0.4,3,0,3,0,1,0,1.0,0
42,5,17,59.0,4,0.4,1,0,3,0,0,0,1.0,0
38,5,14,49.0,3,2.8,1,0,3,0,0,0,0.0,0
60,5,34,92.0,2,2.0,1,0,3,0,0,0,0.0,0
27,5,3,75.0,4,0.0,1,0,3,0,0,0,0.0,0
61,5,35,60.0,1,2.8,2,0,3,0,0,0,1.0,1
27,5,2,41.0,2,1.7,2,0,3,0,0,0,1.0,0
45,5,21,40.0,3,0.6,2,0,3,0,0,0,1.0,1
41,5,16,81.0,2,0.4,1,146,3,0,0,0,1.0,1
44,5,20,52.0,1,0.8,3,196,3,0,0,0,0.0,1
38,5,14,25.0,4,1.0,1,0,3,0,0,0,0.0,0
39,5,15,139.0,1,3.4,1,353,3,0,0,0,1.0,0
48,5,22,54.0,1,1.2,2,0,3,0,0,0,0.0,0
47,5,22,81.0,1,2.9,1,0,3,0,0,0,0.0,1
64,5,39,73.0,3,2.2,1,0,3,0,1,0,0.0,1
27,5,0,30.0,4,1.0,3,0,3,0,0,0,1.0,1
66,5,41,59.0,3,2.4,1,0,3,0,0,0,0.0,0
43,5,17,21.0,3,1.5,1,0,3,0,0,0,0.0,0
34,5,9,65.0,3,0.7,2,104,3,0,0,0,1.0,0
28,5,2,41.0,3,1.1,2,161,3,0,0,0,1.0,0
52,5,28,52.0,4,0.1,3,121,3,0,0,0,0.0,0
45,5,20,84.0,4,1.1,2,180,3,0,0,0,1.0,0
24,5,-2,135.0,2,7.2,1,0,3,0,0,0,1.0,0
39,5,14,18.0,4,0.2,3,0,3,0,1,0,0.0,0
40,5,16,34.0,1,0.7,1,0,3,0,0,0,1.0,1
30,5,5,85.0,4,1.8,3,0,3,0,0,0,1.0,0
49,5,23,23.0,1,1.4,3,0,3,0,0,0,0.0,0
53,5,27,65.0,4,2.8,2,0,3,0,0,0,0.0,1
56,5,30,195.0,1,2.9,1,0,3,0,0,0,0.0,0
50,5,24,40.0,4,2.6,1,89,3,0,0,0,1.0,0
53,2,29,141.0,2,0.2,3,0,0,1,0,0,0.0,0
60,5,34,95.0,2,0.7,2,322,3,0,0,0,1.0,1
58,5,33,23.0,3,1.3,2,131,3,0,0,0,0.0,0
43,5,19,82.0,2,1.8,2,0,3,0,0,0,1.0,1
46,5,21,53.0,4,1.9,3,0,3,0,0,0,0.0,0
29,5,3,10.0,4,0.4,1,87,3,0,0,0,1.0,1
56,5,30,75.0,1,1.9,2,125,3,0,0,0,1.0,0
48,5,23,23.0,4,0.4,2,122,3,0,0,0,0.0,0
61,5,36,133.0,1,2.6,1,0,3,0,0,0,1.0,0
41,5,17,129.0,1,3.4,1,0,3,0,0,0,0.0,1
35,5,11,85.0,4,0.1,2,131,3,0,0,0,0.0,0
48,5,23,168.0,2,2.8,1,308,3,0,0,0,1.0,0
43,5,19,83.0,4,2.0,3,0,3,0,0,0,1.0,0
37,5,12,52.0,2,1.1,2,0,3,0,0,0,1.0,0
47,5,22,114.0,1,0.6,1,0,3,0,1,1,1.0,1
29,5,3,81.0,1,2.9,3,0,3,0,0,0,0.0,0
63,5,38,32.0,1,1.5,2,0,3,0,0,0,0.0,0
43,5,19,63.0,3,2.1,3,0,3,0,0,0,0.0,0
57,5,32,70.0,3,1.6,3,0,3,0,0,0,0.0,0
55,5,31,20.0,2,0.3,1,0,3,0,0,0,1.0,0
47,5,23,138.0,2,3.3,1,0,3,0,0,0,1.0,1
58,5,34,63.0,4,1.6,2,0,3,0,0,0,0.0,0
53,5,28,85.0,1,1.3,3,118,3,0,0,0,1.0,0
46,5,22,80.0,4,2.0,3,0,3,0,0,0,1.0,0
41,5,15,53.0,1,0.7,3,0,3,0,0,0,1.0,0
46,5,20,72.0,2,1.7,2,75,3,0,0,0,1.0,0
44,5,18,91.0,2,0.8,3,0,3,0,0,0,1.0,0
50,5,26,148.0,2,6.8,1,0,3,0,0,0,1.0,0
51,2,25,163.0,2,1.3,3,0,0,1,0,0,1.0,0
55,5,30,28.0,4,0.1,3,149,3,0,0,0,1.0,1
37,5,12,193.0,1,8.6,1,0,3,0,0,0,0.0,0
34,5,10,22.0,3,0.9,3,0,3,0,0,0,1.0,0
59,5,34,74.0,4,0.7,1,0,3,0,0,0,1.0,1
45,5,20,70.0,4,1.9,3,0,3,0,0,0,1.0,1
30,5,4,11.0,1,0.1,2,0,3,0,0,0,1.0,1
32,5,8,61.0,3,2.6,2,0,3,0,0,0,0.0,0
61,5,37,41.0,1,0.8,1,0,3,0,0,0,1.0,1
54,3,28,108.0,4,1.9,2,0,0,1,0,0,1.0,0
35,5,10,23.0,4,1.1,3,0,3,0,0,0,0.0,1
63,2,38,135.0,2,3.8,3,183,0,1,0,0,0.0,0
66,5,40,30.0,2,0.7,3,86,3,0,0,0,0.0,0
48,3,24,144.0,4,3.5,2,0,0,1,0,0,0.0,0
60,2,34,139.0,4,0.4,1,0,0,1,0,0,1.0,0
41,2,17,143.0,2,2.7,3,209,0,1,0,0,1.0,0
31,5,7,44.0,1,1.2,1,0,3,0,0,0,1.0,1
58,5,31,49.0,4,2.5,2,0,3,0,0,0,1.0,0
67,5,42,75.0,4,0.1,2,182,3,0,0,0,1.0,0
35,5,9,43.0,2,0.3,1,0,3,0,0,0,1.0,0
40,5,14,59.0,3,0.5,3,0,3,0,0,0,1.0,0
44,5,18,75.0,1,0.7,3,0,3,0,0,0,0.0,1
47,5,23,75.0,1,2.6,2,0,3,0,0,0,0.0,1
59,5,35,88.0,2,1.6,1,278,3,0,0,0,0.0,0
29,2,3,91.0,1,3.4,3,0,0,1,0,0,0.0,0
36,5,6,11.0,1,0.666666666666667,3,0,3,0,1,1,1.0,1
47,5,22,22.0,1,0.4,3,0,3,0,0,0,1.0,0
55,5,29,49.0,2,0.8,3,220,3,0,0,0,0.0,1
41,5,17,140.0,1,3.5,1,342,3,0,0,0,0.0,0
51,5,25,99.0,2,2.4,2,0,3,0,0,0,0.0,0
26,5,2,82.0,2,2.5,1,199,3,0,0,0,0.0,0
33,5,9,10.0,4,1.0,1,81,3,0,0,0,0.0,1
30,5,5,109.0,4,2.2,2,103,3,0,0,0,0.0,1
30,5,4,45.0,4,1.3,3,0,3,0,0,0,0.0,0
45,5,19,93.0,2,1.7,2,0,3,0,0,0,0.0,0
40,2,16,89.0,3,3.9,2,216,0,1,1,1,1.0,0
42,5,15,39.0,3,1.0,2,132,3,0,0,0,0.0,0
50,5,26,21.0,1,0.2,1,89,3,0,0,0,1.0,0
62,5,37,31.0,3,0.2,1,0,3,0,0,0,1.0,0
63,5,37,31.0,1,0.5,3,0,3,0,0,0,1.0,0
43,5,19,52.0,4,2.2,2,0,3,0,0,0,0.0,0
49,5,25,13.0,1,0.9,3,0,3,0,0,0,1.0,0
51,5,25,21.0,2,0.4,3,76,3,0,1,0,1.0,0
61,5,36,50.0,4,1.7,1,189,3,0,0,0,1.0,0
